id,pattern,value1,value2,value3,type,matchType,frequency
id_1,dhe,െ,,,3,1,0
id_1,dhE,േ,,,3,1,0
id_1,dhe,േ,,,3,1,0
id_1,dhai,ൈ,,,3,1,0
id_1,dhei,ൈ,,,3,1,0
id_1,dho,ൊ,,,3,1,0
id_1,dhO,ോ,,,3,1,0
id_1,dho,ോ,,,3,1,0
id_1,dhou,ൌ,,,3,1,0
id_1,dhau,ൌ,,,3,1,0
id_1,dhow,ൌ,,,3,1,0
id_1,dhOU,ൗ,,,3,1,0
id_1,dhAU,ൗ,,,3,1,0
id_1,dhOW,ൗ,,,3,1,0
id_1,tathh,്,,,3,1,0
id_1,tathha,ാ,,,3,1,0
id_1,tathhaa,ാ,,,3,1,0
id_1,tathhA,ാ,,,3,1,0
id_1,tathhi,ി,,,3,1,0
id_1,tathhee,ീ,,,3,1,0
id_1,tathhI,ീ,,,3,1,0
id_1,tathhii,ീ,,,3,1,0
id_1,tathhi,ീ,,,3,1,0
id_1,tathhu,ു,,,3,1,0
id_1,tathhu,ൂ,,,3,1,0
id_1,tathhuu,ൂ,,,3,1,0
id_1,tathhoo,ൂ,,,3,1,0
id_1,tathhU,ൂ,,,3,1,0
id_1,tathhri,ൃ,,,3,1,0
id_1,tathhru,ൃ,,,3,1,0
id_1,tathhR,ൃ,,,3,1,0
id_1,tathhe,െ,,,3,1,0
id_1,tathhE,േ,,,3,1,0
id_1,tathhe,േ,,,3,1,0
id_1,tathhai,ൈ,,,3,1,0
id_1,tathhei,ൈ,,,3,1,0
id_1,tathho,ൊ,,,3,1,0
id_1,tathhO,ോ,,,3,1,0
id_1,tathho,ോ,,,3,1,0
id_1,tathhou,ൌ,,,3,1,0
id_1,tathhau,ൌ,,,3,1,0
id_1,tathhow,ൌ,,,3,1,0
id_1,tathhOU,ൗ,,,3,1,0
id_1,tathhAU,ൗ,,,3,1,0
id_1,tathhOW,ൗ,,,3,1,0
id_1,d,്,,,3,1,0
id_1,da,ാ,,,3,1,0
id_1,daa,ാ,,,3,1,0
id_1,dA,ാ,,,3,1,0
id_1,di,ി,,,3,1,0
id_1,dee,ീ,,,3,1,0
id_1,dI,ീ,,,3,1,0
id_1,dii,ീ,,,3,1,0
id_1,di,ീ,,,3,1,0
id_1,du,ു,,,3,1,0
id_1,du,ൂ,,,3,1,0
id_1,duu,ൂ,,,3,1,0
id_1,doo,ൂ,,,3,1,0
id_1,dU,ൂ,,,3,1,0
id_1,dri,ൃ,,,3,1,0
id_1,dru,ൃ,,,3,1,0
id_1,dR,ൃ,,,3,1,0
id_1,de,െ,,,3,1,0
id_1,dE,േ,,,3,1,0
id_1,de,േ,,,3,1,0
id_1,dai,ൈ,,,3,1,0
id_1,dei,ൈ,,,3,1,0
id_1,do,ൊ,,,3,1,0
id_1,dO,ോ,,,3,1,0
id_1,do,ോ,,,3,1,0
id_1,dou,ൌ,,,3,1,0
id_1,dau,ൌ,,,3,1,0
id_1,dow,ൌ,,,3,1,0
id_1,dOU,ൗ,,,3,1,0
id_1,dAU,ൗ,,,3,1,0
id_1,dOW,ൗ,,,3,1,0
id_1,dh,്,,,3,1,0
id_1,dha,ാ,,,3,1,0
id_1,dhaa,ാ,,,3,1,0
id_1,dhA,ാ,,,3,1,0
id_1,dhi,ി,,,3,1,0
id_1,dhee,ീ,,,3,1,0
id_1,dhI,ീ,,,3,1,0
id_1,dhii,ീ,,,3,1,0
id_1,dhi,ീ,,,3,1,0
id_1,dhu,ു,,,3,1,0
id_1,dhu,ൂ,,,3,1,0
id_1,dhuu,ൂ,,,3,1,0
id_1,dhoo,ൂ,,,3,1,0
id_1,dhU,ൂ,,,3,1,0
id_1,dhri,ൃ,,,3,1,0
id_1,dhru,ൃ,,,3,1,0
id_1,dhR,ൃ,,,3,1,0
id_1,dhe,െ,,,3,1,0
id_1,dhE,േ,,,3,1,0
id_1,dhe,േ,,,3,1,0
id_1,dhai,ൈ,,,3,1,0
id_1,dhei,ൈ,,,3,1,0
id_1,dho,ൊ,,,3,1,0
id_1,dhO,ോ,,,3,1,0
id_1,dho,ോ,,,3,1,0
id_1,dhou,ൌ,,,3,1,0
id_1,dhau,ൌ,,,3,1,0
id_1,dhow,ൌ,,,3,1,0
id_1,dhOU,ൗ,,,3,1,0
id_1,dhAU,ൗ,,,3,1,0
id_1,dhOW,ൗ,,,3,1,0
id_1,ddh,്,,,3,1,0
id_1,ddha,ാ,,,3,1,0
id_1,ddhaa,ാ,,,3,1,0
id_1,ddhA,ാ,,,3,1,0
id_1,ddhi,ി,,,3,1,0
id_1,ddhee,ീ,,,3,1,0
id_1,ddhI,ീ,,,3,1,0
id_1,ddhii,ീ,,,3,1,0
id_1,ddhi,ീ,,,3,1,0
id_1,ddhu,ു,,,3,1,0
id_1,ddhu,ൂ,,,3,1,0
id_1,ddhuu,ൂ,,,3,1,0
id_1,ddhoo,ൂ,,,3,1,0
id_1,ddhU,ൂ,,,3,1,0
id_1,ddhri,ൃ,,,3,1,0
id_1,ddhru,ൃ,,,3,1,0
id_1,ddhR,ൃ,,,3,1,0
id_1,ddhe,െ,,,3,1,0
id_1,ddhE,േ,,,3,1,0
id_1,ddhe,േ,,,3,1,0
id_1,ddhai,ൈ,,,3,1,0
id_1,ddhei,ൈ,,,3,1,0
id_1,ddho,ൊ,,,3,1,0
id_1,ddhO,ോ,,,3,1,0
id_1,ddho,ോ,,,3,1,0
id_1,ddhou,ൌ,,,3,1,0
id_1,ddhau,ൌ,,,3,1,0
id_1,ddhow,ൌ,,,3,1,0
id_1,ddhOU,ൗ,,,3,1,0
id_1,ddhAU,ൗ,,,3,1,0
id_1,ddhOW,ൗ,,,3,1,0
id_1,dh,്,,,3,1,0
id_1,dha,ാ,,,3,1,0
id_1,dhaa,ാ,,,3,1,0
id_1,dhA,ാ,,,3,1,0
id_1,dhi,ി,,,3,1,0
id_1,dhee,ീ,,,3,1,0
id_1,dhI,ീ,,,3,1,0
id_1,dhii,ീ,,,3,1,0
id_1,dhi,ീ,,,3,1,0
id_1,dhu,ു,,,3,1,0
id_1,dhu,ൂ,,,3,1,0
id_1,dhuu,ൂ,,,3,1,0
id_1,dhoo,ൂ,,,3,1,0
id_1,dhU,ൂ,,,3,1,0
id_1,dhri,ൃ,,,3,1,0
id_1,dhru,ൃ,,,3,1,0
id_1,dhR,ൃ,,,3,1,0
id_1,dhe,െ,,,3,1,0
id_1,dhE,േ,,,3,1,0
id_1,dhe,േ,,,3,1,0
id_1,dhai,ൈ,,,3,1,0
id_1,dhei,ൈ,,,3,1,0
id_1,dho,ൊ,,,3,1,0
id_1,dhO,ോ,,,3,1,0
id_1,dho,ോ,,,3,1,0
id_1,dhou,ൌ,,,3,1,0
id_1,dhau,ൌ,,,3,1,0
id_1,dhow,ൌ,,,3,1,0
id_1,dhOU,ൗ,,,3,1,0
id_1,dhAU,ൗ,,,3,1,0
id_1,dhOW,ൗ,,,3,1,0
id_1,p,്,,,3,1,0
id_1,pa,ാ,,,3,1,0
id_1,paa,ാ,,,3,1,0
id_1,pA,ാ,,,3,1,0
id_1,pi,ി,,,3,1,0
id_1,pee,ീ,,,3,1,0
id_1,pI,ീ,,,3,1,0
id_1,pii,ീ,,,3,1,0
id_1,pi,ീ,,,3,1,0
id_1,pu,ു,,,3,1,0
id_1,pu,ൂ,,,3,1,0
id_1,puu,ൂ,,,3,1,0
id_1,poo,ൂ,,,3,1,0
id_1,pU,ൂ,,,3,1,0
id_1,pri,ൃ,,,3,1,0
id_1,pru,ൃ,,,3,1,0
id_1,pR,ൃ,,,3,1,0
id_1,pe,െ,,,3,1,0
id_1,pE,േ,,,3,1,0
id_1,pe,േ,,,3,1,0
id_1,pai,ൈ,,,3,1,0
id_1,pei,ൈ,,,3,1,0
id_1,po,ൊ,,,3,1,0
id_1,pO,ോ,,,3,1,0
id_1,po,ോ,,,3,1,0
id_1,pou,ൌ,,,3,1,0
id_1,pau,ൌ,,,3,1,0
id_1,pow,ൌ,,,3,1,0
id_1,pOU,ൗ,,,3,1,0
id_1,pAU,ൗ,,,3,1,0
id_1,pOW,ൗ,,,3,1,0
id_1,ph,്,,,3,1,0
id_1,pha,ാ,,,3,1,0
id_1,phaa,ാ,,,3,1,0
id_1,phA,ാ,,,3,1,0
id_1,phi,ി,,,3,1,0
id_1,phee,ീ,,,3,1,0
id_1,phI,ീ,,,3,1,0
id_1,phii,ീ,,,3,1,0
id_1,phi,ീ,,,3,1,0
id_1,phu,ു,,,3,1,0
id_1,phu,ൂ,,,3,1,0
id_1,phuu,ൂ,,,3,1,0
id_1,phoo,ൂ,,,3,1,0
id_1,phU,ൂ,,,3,1,0
id_1,phri,ൃ,,,3,1,0
id_1,phru,ൃ,,,3,1,0
id_1,phR,ൃ,,,3,1,0
id_1,phe,െ,,,3,1,0
id_1,phE,േ,,,3,1,0
id_1,phe,േ,,,3,1,0
id_1,phai,ൈ,,,3,1,0
id_1,phei,ൈ,,,3,1,0
id_1,pho,ൊ,,,3,1,0
id_1,phO,ോ,,,3,1,0
id_1,pho,ോ,,,3,1,0
id_1,phou,ൌ,,,3,1,0
id_1,phau,ൌ,,,3,1,0
id_1,phow,ൌ,,,3,1,0
id_1,phOU,ൗ,,,3,1,0
id_1,phAU,ൗ,,,3,1,0
id_1,phOW,ൗ,,,3,1,0
id_1,f,്,,,3,1,0
id_1,fa,ാ,,,3,1,0
id_1,faa,ാ,,,3,1,0
id_1,fA,ാ,,,3,1,0
id_1,fi,ി,,,3,1,0
id_1,fee,ീ,,,3,1,0
id_1,fI,ീ,,,3,1,0
id_1,fii,ീ,,,3,1,0
id_1,fi,ീ,,,3,1,0
id_1,fu,ു,,,3,1,0
id_1,fu,ൂ,,,3,1,0
id_1,fuu,ൂ,,,3,1,0
id_1,foo,ൂ,,,3,1,0
id_1,fU,ൂ,,,3,1,0
id_1,fri,ൃ,,,3,1,0
id_1,fru,ൃ,,,3,1,0
id_1,fR,ൃ,,,3,1,0
id_1,fe,െ,,,3,1,0
id_1,fE,േ,,,3,1,0
id_1,fe,േ,,,3,1,0
id_1,fai,ൈ,,,3,1,0
id_1,fei,ൈ,,,3,1,0
id_1,fo,ൊ,,,3,1,0
id_1,fO,ോ,,,3,1,0
id_1,fo,ോ,,,3,1,0
id_1,fou,ൌ,,,3,1,0
id_1,fau,ൌ,,,3,1,0
id_1,fow,ൌ,,,3,1,0
id_1,fOU,ൗ,,,3,1,0
id_1,fAU,ൗ,,,3,1,0
id_1,fOW,ൗ,,,3,1,0
id_1,F,്,,,3,1,0
id_1,Fa,ാ,,,3,1,0
id_1,Faa,ാ,,,3,1,0
id_1,FA,ാ,,,3,1,0
id_1,Fi,ി,,,3,1,0
id_1,Fee,ീ,,,3,1,0
id_1,FI,ീ,,,3,1,0
id_1,Fii,ീ,,,3,1,0
id_1,Fi,ീ,,,3,1,0
id_1,Fu,ു,,,3,1,0
id_1,Fu,ൂ,,,3,1,0
id_1,Fuu,ൂ,,,3,1,0
id_1,Foo,ൂ,,,3,1,0
id_1,FU,ൂ,,,3,1,0
id_1,Fri,ൃ,,,3,1,0
id_1,Fru,ൃ,,,3,1,0
id_1,FR,ൃ,,,3,1,0
id_1,Fe,െ,,,3,1,0
id_1,FE,േ,,,3,1,0
id_1,Fe,േ,,,3,1,0
id_1,Fai,ൈ,,,3,1,0
id_1,Fei,ൈ,,,3,1,0
id_1,Fo,ൊ,,,3,1,0
id_1,FO,ോ,,,3,1,0
id_1,Fo,ോ,,,3,1,0
id_1,Fou,ൌ,,,3,1,0
id_1,Fau,ൌ,,,3,1,0
id_1,Fow,ൌ,,,3,1,0
id_1,FOU,ൗ,,,3,1,0
id_1,FAU,ൗ,,,3,1,0
id_1,FOW,ൗ,,,3,1,0
id_1,b,്,,,3,1,0
id_1,ba,ാ,,,3,1,0
id_1,baa,ാ,,,3,1,0
id_1,bA,ാ,,,3,1,0
id_1,bi,ി,,,3,1,0
id_1,bee,ീ,,,3,1,0
id_1,bI,ീ,,,3,1,0
id_1,bii,ീ,,,3,1,0
id_1,bi,ീ,,,3,1,0
id_1,bu,ു,,,3,1,0
id_1,bu,ൂ,,,3,1,0
id_1,buu,ൂ,,,3,1,0
id_1,boo,ൂ,,,3,1,0
id_1,bU,ൂ,,,3,1,0
id_1,bri,ൃ,,,3,1,0
id_1,bru,ൃ,,,3,1,0
id_1,bR,ൃ,,,3,1,0
id_1,be,െ,,,3,1,0
id_1,bE,േ,,,3,1,0
id_1,be,േ,,,3,1,0
id_1,bai,ൈ,,,3,1,0
id_1,bei,ൈ,,,3,1,0
id_1,bo,ൊ,,,3,1,0
id_1,bO,ോ,,,3,1,0
id_1,bo,ോ,,,3,1,0
id_1,bou,ൌ,,,3,1,0
id_1,bau,ൌ,,,3,1,0
id_1,bow,ൌ,,,3,1,0
id_1,bOU,ൗ,,,3,1,0
id_1,bAU,ൗ,,,3,1,0
id_1,bOW,ൗ,,,3,1,0
id_1,bh,്,,,3,1,0
id_1,bha,ാ,,,3,1,0
id_1,bhaa,ാ,,,3,1,0
id_1,bhA,ാ,,,3,1,0
id_1,bhi,ി,,,3,1,0
id_1,bhee,ീ,,,3,1,0
id_1,bhI,ീ,,,3,1,0
id_1,bhii,ീ,,,3,1,0
id_1,bhi,ീ,,,3,1,0
id_1,bhu,ു,,,3,1,0
id_1,bhu,ൂ,,,3,1,0
id_1,bhuu,ൂ,,,3,1,0
id_1,bhoo,ൂ,,,3,1,0
id_1,bhU,ൂ,,,3,1,0
id_1,bhri,ൃ,,,3,1,0
id_1,bhru,ൃ,,,3,1,0
id_1,bhR,ൃ,,,3,1,0
id_1,bhe,െ,,,3,1,0
id_1,bhE,േ,,,3,1,0
id_1,bhe,േ,,,3,1,0
id_1,bhai,ൈ,,,3,1,0
id_1,bhei,ൈ,,,3,1,0
id_1,bho,ൊ,,,3,1,0
id_1,bhO,ോ,,,3,1,0
id_1,bho,ോ,,,3,1,0
id_1,bhou,ൌ,,,3,1,0
id_1,bhau,ൌ,,,3,1,0
id_1,bhow,ൌ,,,3,1,0
id_1,bhOU,ൗ,,,3,1,0
id_1,bhAU,ൗ,,,3,1,0
id_1,bhOW,ൗ,,,3,1,0
id_1,v,്,,,3,1,0
id_1,va,ാ,,,3,1,0
id_1,vaa,ാ,,,3,1,0
id_1,vA,ാ,,,3,1,0
id_1,vi,ി,,,3,1,0
id_1,vee,ീ,,,3,1,0
id_1,vI,ീ,,,3,1,0
id_1,vii,ീ,,,3,1,0
id_1,vi,ീ,,,3,1,0
id_1,vu,ു,,,3,1,0
id_1,vu,ൂ,,,3,1,0
id_1,vuu,ൂ,,,3,1,0
id_1,voo,ൂ,,,3,1,0
id_1,vU,ൂ,,,3,1,0
id_1,vri,ൃ,,,3,1,0
id_1,vru,ൃ,,,3,1,0
id_1,vR,ൃ,,,3,1,0
id_1,ve,െ,,,3,1,0
id_1,vE,േ,,,3,1,0
id_1,ve,േ,,,3,1,0
id_1,vai,ൈ,,,3,1,0
id_1,vei,ൈ,,,3,1,0
id_1,vo,ൊ,,,3,1,0
id_1,vO,ോ,,,3,1,0
id_1,vo,ോ,,,3,1,0
id_1,vou,ൌ,,,3,1,0
id_1,vau,ൌ,,,3,1,0
id_1,vow,ൌ,,,3,1,0
id_1,vOU,ൗ,,,3,1,0
id_1,vAU,ൗ,,,3,1,0
id_1,vOW,ൗ,,,3,1,0
id_1,w,്,,,3,1,0
id_1,wa,ാ,,,3,1,0
id_1,waa,ാ,,,3,1,0
id_1,wA,ാ,,,3,1,0
id_1,wi,ി,,,3,1,0
id_1,wee,ീ,,,3,1,0
id_1,wI,ീ,,,3,1,0
id_1,wii,ീ,,,3,1,0
id_1,wi,ീ,,,3,1,0
id_1,wu,ു,,,3,1,0
id_1,wu,ൂ,,,3,1,0
id_1,wuu,ൂ,,,3,1,0
id_1,woo,ൂ,,,3,1,0
id_1,wU,ൂ,,,3,1,0
id_1,wri,ൃ,,,3,1,0
id_1,wru,ൃ,,,3,1,0
id_1,wR,ൃ,,,3,1,0
id_1,we,െ,,,3,1,0
id_1,wE,േ,,,3,1,0
id_1,we,േ,,,3,1,0
id_1,wai,ൈ,,,3,1,0
id_1,wei,ൈ,,,3,1,0
id_1,wo,ൊ,,,3,1,0
id_1,wO,ോ,,,3,1,0
id_1,wo,ോ,,,3,1,0
id_1,wou,ൌ,,,3,1,0
id_1,wau,ൌ,,,3,1,0
id_1,wow,ൌ,,,3,1,0
id_1,wOU,ൗ,,,3,1,0
id_1,wAU,ൗ,,,3,1,0
id_1,wOW,ൗ,,,3,1,0
id_1,S,്,,,3,1,0
id_1,Sa,ാ,,,3,1,0
id_1,Saa,ാ,,,3,1,0
id_1,SA,ാ,,,3,1,0
id_1,Si,ി,,,3,1,0
id_1,See,ീ,,,3,1,0
id_1,SI,ീ,,,3,1,0
id_1,Sii,ീ,,,3,1,0
id_1,Si,ീ,,,3,1,0
id_1,Su,ു,,,3,1,0
id_1,Su,ൂ,,,3,1,0
id_1,Suu,ൂ,,,3,1,0
id_1,Soo,ൂ,,,3,1,0
id_1,SU,ൂ,,,3,1,0
id_1,Sri,ൃ,,,3,1,0
id_1,Sru,ൃ,,,3,1,0
id_1,SR,ൃ,,,3,1,0
id_1,Se,െ,,,3,1,0
id_1,SE,േ,,,3,1,0
id_1,Se,േ,,,3,1,0
id_1,Sai,ൈ,,,3,1,0
id_1,Sei,ൈ,,,3,1,0
id_1,So,ൊ,,,3,1,0
id_1,SO,ോ,,,3,1,0
id_1,So,ോ,,,3,1,0
id_1,Sou,ൌ,,,3,1,0
id_1,Sau,ൌ,,,3,1,0
id_1,Sow,ൌ,,,3,1,0
id_1,SOU,ൗ,,,3,1,0
id_1,SAU,ൗ,,,3,1,0
id_1,SOW,ൗ,,,3,1,0
id_1,sh,്,,,3,1,0
id_1,sha,ാ,,,3,1,0
id_1,shaa,ാ,,,3,1,0
id_1,shA,ാ,,,3,1,0
id_1,shi,ി,,,3,1,0
id_1,shee,ീ,,,3,1,0
id_1,shI,ീ,,,3,1,0
id_1,shii,ീ,,,3,1,0
id_1,shi,ീ,,,3,1,0
id_1,shu,ു,,,3,1,0
id_1,shu,ൂ,,,3,1,0
id_1,shuu,ൂ,,,3,1,0
id_1,shoo,ൂ,,,3,1,0
id_1,shU,ൂ,,,3,1,0
id_1,shri,ൃ,,,3,1,0
id_1,shru,ൃ,,,3,1,0
id_1,shR,ൃ,,,3,1,0
id_1,she,െ,,,3,1,0
id_1,shE,േ,,,3,1,0
id_1,she,േ,,,3,1,0
id_1,shai,ൈ,,,3,1,0
id_1,shei,ൈ,,,3,1,0
id_1,sho,ൊ,,,3,1,0
id_1,shO,ോ,,,3,1,0
id_1,sho,ോ,,,3,1,0
id_1,shou,ൌ,,,3,1,0
id_1,shau,ൌ,,,3,1,0
id_1,show,ൌ,,,3,1,0
id_1,shOU,ൗ,,,3,1,0
id_1,shAU,ൗ,,,3,1,0
id_1,shOW,ൗ,,,3,1,0
id_1,s,്,,,3,1,0
id_1,sa,ാ,,,3,1,0
id_1,saa,ാ,,,3,1,0
id_1,sA,ാ,,,3,1,0
id_1,si,ി,,,3,1,0
id_1,see,ീ,,,3,1,0
id_1,sI,ീ,,,3,1,0
id_1,sii,ീ,,,3,1,0
id_1,si,ീ,,,3,1,0
id_1,su,ു,,,3,1,0
id_1,su,ൂ,,,3,1,0
id_1,suu,ൂ,,,3,1,0
id_1,soo,ൂ,,,3,1,0
id_1,sU,ൂ,,,3,1,0
id_1,sri,ൃ,,,3,1,0
id_1,sru,ൃ,,,3,1,0
id_1,sR,ൃ,,,3,1,0
id_1,se,െ,,,3,1,0
id_1,sE,േ,,,3,1,0
id_1,se,േ,,,3,1,0
id_1,sai,ൈ,,,3,1,0
id_1,sei,ൈ,,,3,1,0
id_1,so,ൊ,,,3,1,0
id_1,sO,ോ,,,3,1,0
id_1,so,ോ,,,3,1,0
id_1,sou,ൌ,,,3,1,0
id_1,sau,ൌ,,,3,1,0
id_1,sow,ൌ,,,3,1,0
id_1,sOU,ൗ,,,3,1,0
id_1,sAU,ൗ,,,3,1,0
id_1,sOW,ൗ,,,3,1,0
id_1,s,്,,,3,1,0
id_1,sa,ാ,,,3,1,0
id_1,saa,ാ,,,3,1,0
id_1,sA,ാ,,,3,1,0
id_1,si,ി,,,3,1,0
id_1,see,ീ,,,3,1,0
id_1,sI,ീ,,,3,1,0
id_1,sii,ീ,,,3,1,0
id_1,si,ീ,,,3,1,0
id_1,su,ു,,,3,1,0
id_1,su,ൂ,,,3,1,0
id_1,suu,ൂ,,,3,1,0
id_1,soo,ൂ,,,3,1,0
id_1,sU,ൂ,,,3,1,0
id_1,sri,ൃ,,,3,1,0
id_1,sru,ൃ,,,3,1,0
id_1,sR,ൃ,,,3,1,0
id_1,se,െ,,,3,1,0
id_1,sE,േ,,,3,1,0
id_1,se,േ,,,3,1,0
id_1,sai,ൈ,,,3,1,0
id_1,sei,ൈ,,,3,1,0
id_1,so,ൊ,,,3,1,0
id_1,sO,ോ,,,3,1,0
id_1,so,ോ,,,3,1,0
id_1,sou,ൌ,,,3,1,0
id_1,sau,ൌ,,,3,1,0
id_1,sow,ൌ,,,3,1,0
id_1,sOU,ൗ,,,3,1,0
id_1,sAU,ൗ,,,3,1,0
id_1,sOW,ൗ,,,3,1,0
id_1,z,്,,,3,1,0
id_1,za,ാ,,,3,1,0
id_1,zaa,ാ,,,3,1,0
id_1,zA,ാ,,,3,1,0
id_1,zi,ി,,,3,1,0
id_1,zee,ീ,,,3,1,0
id_1,zI,ീ,,,3,1,0
id_1,zii,ീ,,,3,1,0
id_1,zi,ീ,,,3,1,0
id_1,zu,ു,,,3,1,0
id_1,zu,ൂ,,,3,1,0
id_1,zuu,ൂ,,,3,1,0
id_1,zoo,ൂ,,,3,1,0
id_1,zU,ൂ,,,3,1,0
id_1,zri,ൃ,,,3,1,0
id_1,zru,ൃ,,,3,1,0
id_1,zR,ൃ,,,3,1,0
id_1,ze,െ,,,3,1,0
id_1,zE,േ,,,3,1,0
id_1,ze,േ,,,3,1,0
id_1,zai,ൈ,,,3,1,0
id_1,zei,ൈ,,,3,1,0
id_1,zo,ൊ,,,3,1,0
id_1,zO,ോ,,,3,1,0
id_1,zo,ോ,,,3,1,0
id_1,zou,ൌ,,,3,1,0
id_1,zau,ൌ,,,3,1,0
id_1,zow,ൌ,,,3,1,0
id_1,zOU,ൗ,,,3,1,0
id_1,zAU,ൗ,,,3,1,0
id_1,zOW,ൗ,,,3,1,0
id_1,h,്,,,3,1,0
id_1,ha,ാ,,,3,1,0
id_1,haa,ാ,,,3,1,0
id_1,hA,ാ,,,3,1,0
id_1,hi,ി,,,3,1,0
id_1,hee,ീ,,,3,1,0
id_1,hI,ീ,,,3,1,0
id_1,hii,ീ,,,3,1,0
id_1,hi,ീ,,,3,1,0
id_1,hu,ു,,,3,1,0
id_1,hu,ൂ,,,3,1,0
id_1,huu,ൂ,,,3,1,0
id_1,hoo,ൂ,,,3,1,0
id_1,hU,ൂ,,,3,1,0
id_1,hri,ൃ,,,3,1,0
id_1,hru,ൃ,,,3,1,0
id_1,hR,ൃ,,,3,1,0
id_1,he,െ,,,3,1,0
id_1,hE,േ,,,3,1,0
id_1,he,േ,,,3,1,0
id_1,hai,ൈ,,,3,1,0
id_1,hei,ൈ,,,3,1,0
id_1,ho,ൊ,,,3,1,0
id_1,hO,ോ,,,3,1,0
id_1,ho,ോ,,,3,1,0
id_1,hou,ൌ,,,3,1,0
id_1,hau,ൌ,,,3,1,0
id_1,how,ൌ,,,3,1,0
id_1,hOU,ൗ,,,3,1,0
id_1,hAU,ൗ,,,3,1,0
id_1,hOW,ൗ,,,3,1,0
id_1,nj,ഞ്ഞ്,,,3,1,0
id_1,nja,ഞ്ഞാ,,,3,1,0
id_1,njaa,ഞ്ഞാ,,,3,1,0
id_1,njA,ഞ്ഞാ,,,3,1,0
id_1,nji,ഞ്ഞി,,,3,1,0
id_1,njee,ഞ്ഞീ,,,3,1,0
id_1,njI,ഞ്ഞീ,,,3,1,0
id_1,njii,ഞ്ഞീ,,,3,1,0
id_1,nji,ഞ്ഞീ,,,3,1,0
id_1,nju,ഞ്ഞു,,,3,1,0
id_1,nju,ഞ്ഞൂ,,,3,1,0
id_1,njuu,ഞ്ഞൂ,,,3,1,0
id_1,njoo,ഞ്ഞൂ,,,3,1,0
id_1,njU,ഞ്ഞൂ,,,3,1,0
id_1,njri,ഞ്ഞൃ,,,3,1,0
id_1,njru,ഞ്ഞൃ,,,3,1,0
id_1,njR,ഞ്ഞൃ,,,3,1,0
id_1,nje,ഞ്ഞെ,,,3,1,0
id_1,njE,ഞ്ഞേ,,,3,1,0
id_1,nje,ഞ്ഞേ,,,3,1,0
id_1,njai,ഞ്ഞൈ,,,3,1,0
id_1,njei,ഞ്ഞൈ,,,3,1,0
id_1,njo,ഞ്ഞൊ,,,3,1,0
id_1,njO,ഞ്ഞോ,,,3,1,0
id_1,njo,ഞ്ഞോ,,,3,1,0
id_1,njou,ഞ്ഞൌ,,,3,1,0
id_1,njau,ഞ്ഞൌ,,,3,1,0
id_1,njow,ഞ്ഞൌ,,,3,1,0
id_1,njOU,ഞ്ഞൗ,,,3,1,0
id_1,njAU,ഞ്ഞൗ,,,3,1,0
id_1,njOW,ഞ്ഞൗ,,,3,1,0
id_1,ng,ങ്ങ്,,,3,1,0
id_1,nga,ങ്ങാ,,,3,1,0
id_1,ngaa,ങ്ങാ,,,3,1,0
id_1,ngA,ങ്ങാ,,,3,1,0
id_1,ngi,ങ്ങി,,,3,1,0
id_1,ngee,ങ്ങീ,,,3,1,0
id_1,ngI,ങ്ങീ,,,3,1,0
id_1,ngii,ങ്ങീ,,,3,1,0
id_1,ngi,ങ്ങീ,,,3,1,0
id_1,ngu,ങ്ങു,,,3,1,0
id_1,ngu,ങ്ങൂ,,,3,1,0
id_1,nguu,ങ്ങൂ,,,3,1,0
id_1,ngoo,ങ്ങൂ,,,3,1,0
id_1,ngU,ങ്ങൂ,,,3,1,0
id_1,ngri,ങ്ങൃ,,,3,1,0
id_1,ngru,ങ്ങൃ,,,3,1,0
id_1,ngR,ങ്ങൃ,,,3,1,0
id_1,nge,ങ്ങെ,,,3,1,0
id_1,ngE,ങ്ങേ,,,3,1,0
id_1,nge,ങ്ങേ,,,3,1,0
id_1,ngai,ങ്ങൈ,,,3,1,0
id_1,ngei,ങ്ങൈ,,,3,1,0
id_1,ngo,ങ്ങൊ,,,3,1,0
id_1,ngO,ങ്ങോ,,,3,1,0
id_1,ngo,ങ്ങോ,,,3,1,0
id_1,ngou,ങ്ങൌ,,,3,1,0
id_1,ngau,ങ്ങൌ,,,3,1,0
id_1,ngow,ങ്ങൌ,,,3,1,0
id_1,ngOU,ങ്ങൗ,,,3,1,0
id_1,ngAU,ങ്ങൗ,,,3,1,0
id_1,ngOW,ങ്ങൗ,,,3,1,0
id_1,kr,്,,,3,1,0
id_1,kra,ാ,,,3,1,0
id_1,kraa,ാ,,,3,1,0
id_1,krA,ാ,,,3,1,0
id_1,kri,ി,,,3,1,0
id_1,kree,ീ,,,3,1,0
id_1,krI,ീ,,,3,1,0
id_1,krii,ീ,,,3,1,0
id_1,kri,ീ,,,3,1,0
id_1,kru,ു,,,3,1,0
id_1,kru,ൂ,,,3,1,0
id_1,kruu,ൂ,,,3,1,0
id_1,kroo,ൂ,,,3,1,0
id_1,krU,ൂ,,,3,1,0
id_1,krri,ൃ,,,3,1,0
id_1,krru,ൃ,,,3,1,0
id_1,krR,ൃ,,,3,1,0
id_1,kre,െ,,,3,1,0
id_1,krE,േ,,,3,1,0
id_1,kre,േ,,,3,1,0
id_1,krai,ൈ,,,3,1,0
id_1,krei,ൈ,,,3,1,0
id_1,kro,ൊ,,,3,1,0
